0.043750 0.252591 0.555700  0.069627   0.239370   0.000000
0.043750 0.252591 0.606218  0.069627   0.239370   0.000000
0.043750 0.252591 0.656736  0.069627   0.239370   0.000000
0.043750 0.252591 0.707254  0.069627   0.239370   0.000000
0.043750 0.252591 0.757772  0.069627   0.239370   0.000000
0.043750 0.303109 0.000000  0.026275   0.103734   0.000000
0.043750 0.303109 0.050518  0.026275   0.103734   0.000000
0.043750 0.303109 0.101036  0.026275   0.103734   0.000000
0.043750 0.303109 0.151554  0.026275   0.103734   0.000000
0.043750 0.303109 0.202073  0.026275   0.103734   0.000000
0.043750 0.303109 0.252591  0.026275   0.103734   0.000000
0.043750 0.303109 0.303109  0.026275   0.103734   0.000000
0.043750 0.303109 0.353627  0.026275   0.103734   0.000000
0.043750 0.303109 0.404145  0.026275   0.103734   0.000000
0.043750 0.303109 0.454663  0.026275   0.103734   0.000000
0.043750 0.303109 0.505181  0.026275   0.103734   0.000000
0.043750 0.303109 0.555700  0.026275   0.103734   0.000000
0.043750 0.303109 0.606218  0.026275   0.103734   0.000000
0.043750 0.303109 0.656736  0.026275   0.103734   0.000000
0.043750 0.303109 0.707254  0.026275   0.103734   0.000000
0.043750 0.303109 0.757772  0.026275   0.103734   0.000000
0.043750 0.353627 0.000000  0.009755   0.026016   0.000000
0.043750 0.353627 0.050518  0.009755   0.026016   0.000000
0.043750 0.353627 0.101036  0.009755   0.026016   0.000000
0.043750 0.353627 0.151554  0.009755   0.026016   0.000000
0.043750 0.353627 0.202073  0.009755   0.026016   0.000000
0.043750 0.353627 0.252591  0.009755   0.026016   0.000000
0.043750 0.353627 0.303109  0.009755   0.026016   0.000000
0.043750 0.353627 0.353627  0.009755   0.026016   0.000000
0.043750 0.353627 0.404145  0.009755   0.026016   0.000000
0.043750 0.353627 0.454663  0.009755   0.026016   0.000000
0.043750 0.353627 0.505181  0.009755   0.026016   0.000000
0.043750 0.353627 0.555700  0.009755   0.026016   0.000000
0.043750 0.353627 0.606218  0.009755   0.026016   0.000000
0.043750 0.353627 0.656736  0.009755   0.026016   0.000000
0.043750 0.353627 0.707254  0.009755   0.026016   0.000000
0.043750 0.353627 0.757772  0.009755   0.026016   0.000000
0.043750 0.404145 0.000000  0.009769   -0.026033   0.000000
